data_year,syllabus,district,uni_code,course,university,zscore,status,source,page
2022/2023,,JAFFNA,C01,INFORMATION COMMUNICATION TECHNOLOGY,"University of Vavuniya, Sri Lanka",0.8547,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C02,INFORMATION COMMUNICATION TECHNOLOGY,Uva Wellassa University of Sri Lanka,1.8565,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C03,PHYSICAL SCIENCE -ICT,University of Sri Jayewardenepura,0.9819,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C04,PHYSICAL SCIENCE -ICT,University of Kelaniya,0.9422,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C05,TRANSLATION STUDIES,University of Kelaniya,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C06,TRANSLATION STUDIES,University of Jaffna,0.926,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C07,TRANSLATION STUDIES,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C08,TRANSLATION STUDIES,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C09,FILM & TELEVISION STUDIES,University of Kelaniya,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C10,PROJECT MANAGEMENT,"University of Vavuniya, Sri Lanka",1.4395,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C11,TEACHING ENGLISH AS A SECOND LANGUAGE,TESL,1.0633,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C13,VISUAL ARTS,University of the Visual & Performing Arts,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C14,MUSIC,University of Sri Jayewardenepura,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C16,DANCE,University of the Visual & Performing Arts,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C17,DRAMA & THEATRE,University of the Visual & Performing Arts,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C18,ART & DESIGN,University of Jaffna,0.375,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C19,MUSIC,University of Jaffna,0.5709,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C20,DANCE,University of Jaffna,0.4859,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C21,VISUAL & TECHNOLOGICAL ARTS,Swami Vipulananda Institute of Aesthetic Studies,0.2134,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C22,MUSIC,Swami Vipulananda Institute of Aesthetic Studies,0.566,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C23,DANCE,Swami Vipulananda Institute of Aesthetic Studies,0.406,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,JAFFNA,C24,DRAMA & THEATRE,Swami Vipulananda Institute of Aesthetic Studies,0.9743,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C01,INFORMATION COMMUNICATION TECHNOLOGY,"University of Vavuniya, Sri Lanka",0.8913,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C02,INFORMATION COMMUNICATION TECHNOLOGY,Uva Wellassa University of Sri Lanka,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C03,PHYSICAL SCIENCE -ICT,University of Sri Jayewardenepura,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C05,TRANSLATION STUDIES,University of Kelaniya,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C06,TRANSLATION STUDIES,University of Jaffna,0.6382,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C07,TRANSLATION STUDIES,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C08,TRANSLATION STUDIES,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C09,FILM & TELEVISION STUDIES,University of Kelaniya,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C10,PROJECT MANAGEMENT,"University of Vavuniya, Sri Lanka",1.2347,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C11,TEACHING ENGLISH AS A SECOND LANGUAGE,TESL,1.0633,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C13,VISUAL ARTS,University of the Visual & Performing Arts,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C14,MUSIC,University of Sri Jayewardenepura,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C15,MUSIC,University of the Visual & Performing Arts,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C16,DANCE,University of the Visual & Performing Arts,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C17,DRAMA & THEATRE,University of the Visual & Performing Arts,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C19,MUSIC,University of Jaffna,0.3848,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C20,DANCE,University of Jaffna,0.3409,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C21,VISUAL & TECHNOLOGICAL ARTS,Swami Vipulananda Institute of Aesthetic Studies,0.9594,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C22,MUSIC,Swami Vipulananda Institute of Aesthetic Studies,0.5767,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C23,DANCE,Swami Vipulananda Institute of Aesthetic Studies,0.4378,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,KILINOCHCHI,C24,DRAMA & THEATRE,Swami Vipulananda Institute of Aesthetic Studies,1.0107,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,MANNAR,C01,INFORMATION COMMUNICATION TECHNOLOGY,"University of Vavuniya, Sri Lanka",0.5081,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,MANNAR,C02,INFORMATION COMMUNICATION TECHNOLOGY,Uva Wellassa University of Sri Lanka,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,MANNAR,C03,PHYSICAL SCIENCE -ICT,University of Sri Jayewardenepura,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,MANNAR,C04,PHYSICAL SCIENCE -ICT,University of Kelaniya,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,MANNAR,C05,TRANSLATION STUDIES,University of Kelaniya,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,MANNAR,C06,TRANSLATION STUDIES,University of Jaffna,0.8658,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,MANNAR,C07,TRANSLATION STUDIES,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,MANNAR,C08,TRANSLATION STUDIES,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,MANNAR,C09,FILM & TELEVISION STUDIES,University of Kelaniya,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,MANNAR,C10,PROJECT MANAGEMENT,"University of Vavuniya, Sri Lanka",1.2516,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,MANNAR,C11,TEACHING ENGLISH AS A SECOND LANGUAGE,TESL,1.0633,OK,student_handbook_english (2023-2024).pdf,184
2022/2023,,MANNAR,C13,VISUAL ARTS,University of the Visual & Performing Arts,,NQC,student_handbook_english (2023-2024).pdf,184
2022/2023,,MANNAR,C14,MUSIC,University of Sri Jayewardenepura,,NQC,student_handbook_english (2023-2024).pdf,184
